Account;2018-04-03
bonappetit;3242308.0
NatGeoFood;36062.0
TwitterFood;839050.0
Fooddotcom;30.0
newfoodeconomy;6415.0
bflay;2737011.0
RealCarrotFacts;220564.0
NYTFood;1421680.0
CivilEats;93039.0
Seriouseats;813502.0
RealCapnCrunch;41708.0
iowagirleats;15284.0
spoonuniversity;17292.0
foodandwine;6690027.0
epicurious;2808116.0
Newsweek;3427891.0
nytimes;41647202.0
NBCNews;5982821.0
CNN;39972651.0
washingtonpost;12365478.0
BBCWorld;23052891.0
WSJ;15698391.0
FoxNews;17575048.0
ABC;13820550.0
Reuters;19576672.0
el_pais;6609685.0
abc_es;1535372.0
antena3com;1360934.0
noticias_cuatro;806014.0
24h_tve;1270591.0
ecosdelbalon;38841.0
NYT4thDownBot;25831.0
baseballpro;115779.0
FutbolAvanzado;25332.0
NBA;27499657.0
LaLiga;3554423.0
AnalyseSport;8551.0
Olympics;6251637.0
wizard_cfc;16244.0
ThatGuyTipsterr;9234.0
moneyballfutbol;2834.0
Multi_Apuesta;50380.0
AP_Sports;120401.0
sportbible;1299747.0
SportsCenter;35646954.0
livefolk;204.0
travel;6561106.0
NatGeoTravel;6673653.0
TravelLeisure;4034426.0
Earth_Pics;
EarthPix;3112077.0
frugaltraveler;517090.0
nytimestravel;1144332.0
BBC_Travel;986610.0
TelegraphTravel;286823.0
TravelMagazine;2801214.0
CNTraveler;3264722.0
ThatsEarth;1461582.0
chicagoideas;39434.0
ViajaEnElMundo;132138.0
TheBlondeSalad;9981.0
kenzo;327436.0
voguemagazine;13706461.0
BritishVogue;3613378.0
ELLEmagazine;6877679.0
Cosmopolitan;1729034.0
Fashionista_com;2256440.0
WhoWhatWear;2328306.0
TheCut;1431982.0
TimesFashion;2507241.0
ELLEUK;1220754.0
LondonFashionWk;1271871.0
VictoriasSecret;11534048.0
styleinmadrid;28486.0
RevistaInStyle;31154.0
Sephora;2395136.0
CiudadanosCs;466856.0
Bcnisnotcat_;58016.0
AMI__cat;38620.0
TheDemocrats;1435081.0
epp;125318.0
ahorapodemos;1329598.0
CNNPolitics;2653780.0
bpolitics;238250.0
ABCPolitics;692839.0
MSNBC;2063933.0
latimes;3237548.0
thehill;3053187.0
vox_es;73616.0
cope_es;343178.0
OndaCero_es;497343.0
UberFacts;14517150.0
BuzzFeed;6515940.0
SavedYouAClick;260179.0
MoviePass;48542.0
kalesalad;167818.0
cuantocabron;208840.0
ladbible;2055995.0
mental_floss;654557.0
elmundotoday;1178439.0
Cabronazi;255391.0
lavecinarubia;405127.0
pourmecoffee;281339.0
NFL_Memes;441517.0
9GAG;14935399.0
funnyordie;14406692.0
netflix;4877769.0
hbo;1938735.0
FOXTV;1262712.0
SonyPicsTeens;2979805.0
Miramax;427473.0
NBC;1811158.0
La1_tve;536806.0
laSextaTV;900497.0
9gagtv;187011.0
PrimeVideo;375359.0
hulu;536811.0
CBS;981393.0
shows_tv;14347.0
MarvelStudios;853865.0
TwitterMovies;7198924.0
policia;3152763.0
CIA;2299274.0
WhiteHouse;16887845.0
casareal;845372.0
nswpolice;154412.0
guardiacivil;1221288.0
DGTes;204142.0
esa;837566.0
NASA;29120084.0
CERN;2604065.0
EU_Commission;925671.0
UN;10259153.0
EUCouncil;320806.0
ONU_es;966744.0
UNICEF;7212228.0
sockington;1420972.0
Fascinatingpics;6797031.0
shedancestibet;24052.0
A_single_bear;113827.0
BronxZoosCobra;158817.0
MoveTheWorld;118745.0
peta;1063322.0
dodo;810181.0
BuzzFeedAnimals;108194.0
NationalZoo;451353.0
fabulousanimals;
darth;121729.0
EmrgencyKittens;6912846.0
AnimalPlanet;1624150.0
natgeowild;928602.0
TEDTalks;11072195.0
materia_ciencia;732601.0
cienciaplus;401774.0
WIREDScience;2100006.0
ScienceMarchDC;355967.0
sciencemagazine;1133870.0
sciencemuseum;669109.0
aaas;89925.0
NSF;1092531.0
PopSci;1265998.0
scienceworldca;17631.0
rdfrs;81939.0
MarsCuriosity;3943117.0
cienciatmx;23.0
CdeCiencia;58320.0
StockTwits;601523.0
business;4695593.0
1Brokercom;4773.0
LSFinancial;15394.0
TV_TradingIdeas;13943.0
mytradingbuddy;84400.0
HarvardBiz;5390851.0
BabyPips;88079.0
FTTradingRoom;23772.0
TradingNation;17527.0
BigCheds;55939.0
DanielsTrading;6467.0
canuck2usa;44034.0
BourseetTrading;15848.0
mytradingbuddy;84400.0
tradingview;43162.0
LSFinancial;15394.0
TV_TradingIdeas;13943.0
